"","qb10_1","qb10_2","qb10_3","qb10_4","qb10_5","qb10_6","qb10_7","qb10_8","qb10_9","qb10_10","qb10_11","qb10_12","d10","d11","isocntry","d1","d25","d15a","uniqid","at_sexviol"
"14300",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"DE-E",NA,3,4,999999999,0
"14301",0,0,0,0,0,0,0,0,0,1,0,0,2,50,"DE-E",NA,3,18,999999999,0
"14302",0,0,0,0,0,0,0,0,0,1,0,0,1,26,"DE-E",3,3,12,999999999,0
"14303",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"DE-E",5,2,15,999999999,0
"14304",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"DE-E",6,2,12,999999999,0
"14305",0,0,0,1,0,0,1,0,0,0,0,0,2,59,"DE-E",3,3,17,999999999,2
"14306",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"DE-E",5,2,9,999999999,0
"14307",0,0,0,1,0,0,0,0,0,0,0,0,1,42,"DE-E",4,2,13,999999999,1
"14308",0,1,0,0,0,0,0,0,0,0,0,0,2,62,"DE-E",6,1,4,999999999,1
"14309",0,0,0,0,0,0,0,0,0,0,0,1,1,19,"DE-E",NA,1,2,999999999,0
"14310",0,0,0,0,0,0,0,0,0,0,0,1,1,62,"DE-E",6,1,4,999999999,0
"14311",0,0,0,0,0,0,0,0,0,0,0,1,1,29,"DE-E",NA,1,17,999999999,0
"14312",1,1,0,0,1,0,0,0,0,0,0,0,1,27,"DE-E",NA,3,2,999999999,3
"14313",0,0,0,0,0,0,0,0,0,0,0,1,1,26,"DE-E",5,3,15,999999999,0
"14314",0,0,0,0,0,0,0,0,0,1,0,0,2,45,"DE-E",NA,1,15,999999999,0
"14315",0,0,0,0,0,0,1,0,0,0,0,0,2,56,"DE-E",NA,1,1,999999999,1
"14316",0,0,0,1,0,0,0,0,0,0,0,0,2,44,"DE-E",NA,1,15,999999999,1
"14317",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"DE-E",NA,1,15,999999999,0
"14318",0,0,0,0,0,0,0,0,0,0,1,0,2,79,"DE-E",5,1,4,999999999,0
"14319",0,0,0,0,0,0,0,0,0,1,0,0,1,56,"DE-E",7,1,8,999999999,0
"14320",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"DE-E",5,1,10,999999999,0
"14321",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"DE-E",5,2,17,999999999,0
"14322",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"DE-E",3,1,4,999999999,0
"14323",0,0,0,0,0,0,0,0,0,1,0,0,2,49,"DE-E",NA,2,1,999999999,0
"14324",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"DE-E",4,2,12,999999999,0
"14325",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"DE-E",4,1,4,999999999,0
"14326",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"DE-E",7,1,4,999999999,0
"14327",0,0,0,0,0,0,0,0,0,1,0,0,1,62,"DE-E",5,1,12,999999999,0
"14328",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"DE-E",4,1,15,999999999,0
"14329",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"DE-E",4,1,4,999999999,0
"14330",0,0,0,0,0,0,0,0,0,0,0,1,2,64,"DE-E",5,1,4,999999999,0
"14331",0,0,0,0,0,0,0,0,0,0,1,0,1,51,"DE-E",5,1,14,999999999,0
"14332",0,0,0,0,0,0,0,0,0,0,0,1,2,80,"DE-E",6,1,4,999999999,0
"14333",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"DE-E",3,3,15,999999999,0
"14334",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"DE-E",4,3,9,999999999,0
"14335",0,0,0,0,0,0,0,0,0,1,0,0,1,16,"GB-GBN",3,2,2,999999999,0
"14336",0,0,0,1,0,0,0,0,0,0,0,0,1,52,"GB-GBN",5,2,15,999999999,1
"14337",0,0,0,0,0,0,0,0,0,1,0,0,2,33,"GB-GBN",3,2,18,999999999,0
"14338",0,0,0,0,0,0,0,0,0,1,0,0,1,48,"GB-GBN",7,3,7,999999999,0
"14339",0,0,0,0,0,0,0,0,0,1,0,0,1,76,"GB-GBN",7,2,4,999999999,0
"14340",0,0,0,0,0,0,0,0,0,1,0,0,1,77,"GB-GBN",5,2,4,999999999,0
"14341",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"GB-GBN",1,2,13,999999999,0
"14342",0,0,0,0,0,0,0,0,0,1,0,0,2,41,"GB-GBN",5,2,10,999999999,0
"14343",1,1,0,1,1,0,1,0,0,0,0,0,2,65,"GB-GBN",1,2,4,999999999,5
"14344",0,0,0,0,0,0,0,0,0,0,0,1,2,38,"GB-GBN",5,2,13,999999999,0
"14345",0,0,0,0,0,0,0,0,0,1,0,0,1,56,"GB-GBN",1,2,4,999999999,0
"14346",0,0,0,0,0,0,0,0,0,1,0,0,2,74,"GB-GBN",1,2,4,999999999,0
"14347",0,1,0,1,0,0,0,0,0,0,0,0,2,40,"GB-GBN",NA,2,15,999999999,2
"14348",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"GB-GBN",NA,2,18,999999999,0
"14349",1,0,0,0,0,0,0,0,0,0,0,0,2,40,"GB-GBN",NA,2,14,999999999,1
"14350",0,0,0,0,0,0,0,0,0,1,0,0,1,85,"GB-GBN",5,1,4,999999999,0
"14351",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"GB-GBN",6,1,12,999999999,0
"14352",0,0,0,0,0,0,0,0,0,1,0,0,1,16,"GB-GBN",7,1,2,999999999,0
"14353",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"GB-GBN",5,1,12,999999999,0
"14354",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"GB-GBN",5,1,4,999999999,0
"14355",0,0,0,0,0,0,1,0,0,0,0,0,2,69,"GB-GBN",6,1,4,999999999,1
"14356",0,0,0,0,0,0,0,0,0,0,0,1,2,85,"GB-GBN",1,1,4,999999999,0
"14357",0,1,0,0,0,0,0,0,0,0,0,0,2,24,"GB-GBN",NA,2,3,999999999,1
"14358",1,1,1,0,0,0,0,0,0,0,0,0,1,24,"GB-GBN",5,2,17,999999999,3
"14359",0,0,0,0,0,0,0,0,0,0,0,1,2,21,"GB-GBN",4,3,2,999999999,0
"14360",0,0,0,0,0,0,0,0,0,1,0,0,2,23,"GB-GBN",3,3,2,999999999,0
"14361",0,0,0,0,0,0,0,0,0,1,0,0,2,29,"GB-GBN",4,3,15,999999999,0
"14362",0,0,0,0,0,0,0,0,0,1,0,0,2,16,"GB-GBN",1,3,2,999999999,0
"14363",0,0,0,0,0,0,0,0,0,1,0,0,1,24,"GB-GBN",5,3,3,999999999,0
"14364",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",5,1,4,999999999,0
"14365",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"GB-GBN",3,1,11,999999999,0
"14366",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"GB-GBN",NA,1,4,999999999,0
"14367",0,0,0,0,0,0,0,1,0,0,0,0,1,57,"GB-GBN",5,1,18,999999999,1
"14368",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"GB-GBN",NA,1,4,999999999,0
"14369",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"GB-GBN",4,3,10,999999999,0
"14370",0,0,1,0,0,0,1,0,0,0,0,0,2,50,"GB-GBN",2,3,11,999999999,2
"14371",0,1,0,0,0,0,0,0,0,0,0,0,2,44,"GB-GBN",5,3,12,999999999,1
"14372",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",3,3,10,999999999,0
"14373",0,0,0,0,0,0,0,0,0,1,0,0,1,47,"GB-GBN",2,3,10,999999999,0
"14374",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"GB-GBN",1,3,4,999999999,0
"14375",0,0,0,0,0,0,0,0,0,1,0,0,1,17,"GB-GBN",3,3,15,999999999,0
"14376",0,0,0,0,0,0,0,0,0,1,0,0,2,52,"GB-GBN",5,3,14,999999999,0
"14377",0,1,0,0,0,0,0,0,0,0,0,0,1,35,"GB-GBN",5,2,17,999999999,1
"14378",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"GB-GBN",5,2,4,999999999,0
"14379",0,0,0,0,1,1,0,0,0,0,0,0,2,30,"GB-GBN",5,2,18,999999999,2
"14380",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"GB-GBN",1,2,8,999999999,0
"14381",0,0,0,0,0,0,0,0,0,1,0,0,2,43,"GB-GBN",3,2,13,999999999,0
"14382",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"GB-GBN",8,2,4,999999999,0
"14383",0,0,0,0,0,0,0,0,0,1,0,0,1,35,"GB-GBN",2,2,10,999999999,0
"14384",0,0,0,0,0,0,0,0,0,1,0,0,2,76,"GB-GBN",3,2,4,999999999,0
"14385",0,0,0,0,0,0,0,0,0,1,0,0,2,37,"GB-GBN",5,3,13,999999999,0
"14386",1,1,0,0,0,0,1,0,0,0,0,0,2,34,"GB-GBN",6,2,1,999999999,3
"14387",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"GB-GBN",3,3,11,999999999,0
"14388",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"GB-GBN",9,3,8,999999999,0
"14389",0,0,0,0,0,0,0,0,0,1,0,0,2,28,"GB-GBN",5,2,8,999999999,0
"14390",0,0,0,0,0,0,0,0,0,1,0,0,2,25,"GB-GBN",1,2,3,999999999,0
"14391",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"GB-GBN",NA,2,17,999999999,0
"14392",0,0,0,0,0,0,0,0,0,1,0,0,2,45,"GB-GBN",8,2,13,999999999,0
"14393",0,0,0,0,0,0,0,0,0,1,0,0,1,70,"GB-GBN",5,2,4,999999999,0
"14394",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"GB-GBN",6,2,4,999999999,0
"14395",0,0,0,0,0,0,0,0,0,1,0,0,2,25,"GB-GBN",NA,2,1,999999999,0
"14396",0,0,0,0,0,0,0,0,0,1,0,0,1,59,"GB-GBN",6,2,17,999999999,0
"14397",0,1,0,0,0,0,0,0,0,0,0,0,1,51,"GB-GBN",4,3,17,999999999,1
"14398",0,0,0,0,0,0,0,0,0,0,1,0,1,18,"GB-GBN",5,3,2,999999999,0
"14399",0,1,1,0,0,1,0,0,0,0,0,0,1,27,"GB-GBN",5,3,12,999999999,3
"14400",0,0,0,0,0,0,0,0,0,0,0,1,2,30,"GB-GBN",4,3,3,999999999,0
"14401",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"GB-GBN",5,2,4,999999999,0
"14402",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",6,2,12,999999999,0
"14403",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"GB-GBN",1,2,4,999999999,0
"14404",0,0,0,0,0,0,0,0,0,1,0,0,2,46,"GB-GBN",5,2,7,999999999,0
"14405",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"GB-GBN",2,2,10,999999999,0
"14406",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"GB-GBN",NA,3,1,999999999,0
"14407",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",6,3,12,999999999,0
"14408",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"GB-GBN",NA,3,17,999999999,0
"14409",0,1,0,0,1,0,0,0,0,0,0,0,2,26,"GB-GBN",5,3,16,999999999,2
"14410",0,0,0,0,0,0,0,0,0,0,1,0,1,43,"GB-GBN",5,1,12,999999999,0
"14411",1,1,0,1,0,0,0,0,0,0,0,0,1,67,"GB-GBN",5,1,4,999999999,3
"14412",0,1,0,0,0,0,0,0,0,0,0,0,1,79,"GB-GBN",5,1,4,999999999,1
"14413",0,1,0,1,0,0,1,0,0,0,0,0,1,30,"GB-GBN",3,1,12,999999999,3
"14414",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"GB-GBN",5,2,4,999999999,0
"14415",0,0,0,0,0,0,0,0,0,1,0,0,1,25,"GB-GBN",5,1,8,999999999,0
"14416",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",5,2,4,999999999,0
"14417",1,1,1,1,1,1,1,1,1,0,0,0,1,55,"GB-GBN",NA,2,10,999999999,9
"14418",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"GB-GBN",6,3,10,999999999,0
"14419",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"GB-GBN",3,3,11,999999999,0
"14420",0,0,0,0,0,0,0,0,0,1,0,0,2,50,"GB-GBN",1,3,7,999999999,0
"14421",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",1,3,7,999999999,0
"14422",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"GB-GBN",5,1,17,999999999,0
"14423",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"GB-GBN",NA,1,4,999999999,0
"14424",0,0,0,0,0,0,0,0,0,1,0,0,2,50,"GB-GBN",8,1,7,999999999,0
"14425",0,0,0,0,0,0,0,0,0,1,0,0,2,46,"GB-GBN",5,3,13,999999999,0
"14426",0,0,0,0,0,0,0,0,0,0,0,1,1,35,"GB-GBN",5,3,14,999999999,0
"14427",1,1,0,0,0,0,0,0,0,0,0,0,2,64,"GB-GBN",5,3,13,999999999,2
"14428",0,0,0,0,0,0,0,0,0,0,0,1,1,50,"GB-GBN",NA,3,14,999999999,0
"14429",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"GB-GBN",7,3,4,999999999,0
"14430",0,0,0,0,0,0,0,0,0,1,0,0,2,77,"GB-GBN",5,3,4,999999999,0
"14431",0,0,0,0,0,0,0,0,0,1,0,0,2,22,"GB-GBN",3,3,8,999999999,0
"14432",1,0,1,0,0,0,1,0,0,0,0,0,1,59,"GB-GBN",1,1,8,999999999,3
"14433",0,0,0,0,0,0,0,0,0,1,0,0,1,90,"GB-GBN",3,1,4,999999999,0
"14434",0,0,0,1,0,0,0,0,0,0,0,0,2,17,"GB-GBN",NA,2,2,999999999,1
"14435",0,0,0,0,0,0,0,0,0,1,0,0,2,64,"GB-GBN",1,2,4,999999999,0
"14436",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"GB-GBN",8,2,13,999999999,0
"14437",0,0,0,0,0,0,0,0,0,1,0,0,2,71,"GB-GBN",NA,2,4,999999999,0
"14438",0,0,0,0,0,0,0,0,0,1,0,0,2,45,"GB-GBN",3,2,15,999999999,0
"14439",1,1,1,1,0,0,0,1,1,0,0,0,2,75,"GB-GBN",5,2,4,999999999,6
"14440",0,1,0,0,1,0,0,0,0,0,0,0,2,75,"GB-GBN",NA,3,4,999999999,2
"14441",1,1,0,0,0,1,1,0,0,0,0,0,1,75,"GB-GBN",10,1,4,999999999,4
"14442",0,1,1,0,0,0,0,0,0,0,0,0,1,64,"GB-GBN",5,3,18,999999999,2
"14443",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",6,2,4,999999999,0
"14444",0,0,0,0,0,0,0,0,0,1,0,0,1,23,"GB-GBN",2,2,15,999999999,0
"14445",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"GB-GBN",4,2,4,999999999,0
"14446",0,0,0,0,0,0,0,1,0,0,0,0,2,50,"GB-GBN",NA,2,12,999999999,1
"14447",0,0,0,0,0,0,0,0,0,1,0,0,2,66,"GB-GBN",8,2,4,999999999,0
"14448",0,0,0,0,0,0,0,0,0,1,0,0,2,28,"GB-GBN",5,2,15,999999999,0
"14449",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"GB-GBN",10,2,7,999999999,0
"14450",0,0,0,0,0,0,0,0,0,1,0,0,2,53,"GB-GBN",5,2,7,999999999,0
"14451",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"GB-GBN",8,1,12,999999999,0
"14452",0,0,0,0,0,0,0,0,0,1,0,0,2,24,"GB-GBN",NA,2,14,999999999,0
"14453",0,0,0,0,0,0,0,0,0,1,0,0,2,32,"GB-GBN",NA,1,15,999999999,0
"14454",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"GB-GBN",5,2,1,999999999,0
"14455",0,0,0,0,1,0,0,0,0,0,0,0,2,87,"GB-GBN",8,2,4,999999999,1
"14456",0,0,0,0,0,0,0,0,0,1,0,0,1,85,"GB-GBN",NA,2,4,999999999,0
"14457",0,0,0,0,0,0,0,0,0,1,0,0,1,42,"GB-GBN",6,2,12,999999999,0
"14458",0,0,0,0,0,0,0,0,0,1,0,0,2,53,"GB-GBN",NA,3,12,999999999,0
"14459",0,0,0,0,0,0,0,0,0,1,0,0,2,50,"GB-GBN",NA,3,12,999999999,0
"14460",0,1,1,0,1,0,0,0,0,0,0,0,2,79,"GB-GBN",NA,3,4,999999999,3
"14461",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"GB-GBN",NA,2,8,999999999,0
"14462",0,0,0,0,0,1,0,0,0,0,0,0,2,51,"GB-GBN",NA,2,15,999999999,1
"14463",1,0,0,0,1,0,0,0,0,0,0,0,1,58,"GB-GBN",5,2,16,999999999,2
"14464",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"GB-GBN",1,3,18,999999999,0
"14465",0,0,0,0,0,0,0,0,0,1,0,0,2,53,"GB-GBN",4,1,12,999999999,0
"14466",0,0,0,0,0,0,0,0,0,1,0,0,2,77,"GB-GBN",7,1,4,999999999,0
"14467",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"GB-GBN",2,3,12,999999999,0
"14468",1,0,0,0,0,0,0,0,0,0,0,0,2,90,"GB-GBN",8,2,13,999999999,1
"14469",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"GB-GBN",5,3,12,999999999,0
"14470",0,0,0,0,0,0,0,0,0,1,0,0,2,47,"GB-GBN",NA,2,4,999999999,0
"14471",0,0,0,0,0,0,0,0,0,1,0,0,2,64,"GB-GBN",2,1,4,999999999,0
"14472",0,0,0,0,0,0,0,0,0,0,1,0,1,80,"GB-GBN",6,1,4,999999999,0
"14473",0,0,0,0,0,0,0,0,0,1,0,0,1,37,"GB-GBN",2,2,16,999999999,0
"14474",0,0,0,0,0,0,0,0,0,1,0,0,1,63,"GB-GBN",3,2,8,999999999,0
"14475",0,0,0,0,0,0,0,0,0,0,0,1,1,18,"GB-GBN",3,2,2,999999999,0
"14476",0,0,0,1,0,0,0,0,0,0,0,0,1,70,"GB-GBN",5,2,4,999999999,1
"14477",0,1,0,0,0,0,0,0,0,0,0,0,2,65,"GB-GBN",6,2,4,999999999,1
"14478",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"GB-GBN",5,2,13,999999999,0
"14479",0,0,0,0,0,0,0,0,0,0,0,1,1,45,"GB-GBN",2,2,7,999999999,0
"14480",1,1,0,0,0,1,0,0,0,0,0,0,1,70,"GB-GBN",5,1,8,999999999,3
"14481",0,0,0,0,0,0,0,0,0,0,1,0,1,24,"GB-GBN",1,2,17,999999999,0
"14482",0,0,0,0,0,0,0,0,0,1,0,0,1,73,"GB-GBN",5,1,4,999999999,0
"14483",0,1,0,1,0,0,0,0,0,0,0,0,1,84,"GB-GBN",5,3,4,999999999,2
"14484",0,0,0,0,0,0,0,0,0,0,0,1,1,78,"GB-GBN",NA,2,4,999999999,0
"14485",0,0,0,0,0,0,0,0,1,0,0,0,1,37,"GB-GBN",4,3,12,999999999,1
"14486",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"GB-GBN",5,3,8,999999999,0
"14487",0,0,0,0,0,0,0,0,0,1,0,0,2,38,"GB-GBN",5,3,18,999999999,0
"14488",0,0,0,1,0,0,0,0,0,0,0,0,2,32,"GB-GBN",5,3,12,999999999,1
"14489",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"GB-GBN",5,3,17,999999999,0
"14490",0,0,0,0,0,0,0,0,0,1,0,0,1,44,"GB-GBN",4,3,8,999999999,0
"14491",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",NA,2,15,999999999,0
"14492",0,0,0,0,0,0,0,0,0,1,0,0,1,76,"GB-GBN",6,2,4,999999999,0
"14493",0,0,0,0,0,0,0,0,0,1,0,0,2,35,"GB-GBN",NA,2,12,999999999,0
"14494",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"GB-GBN",9,2,4,999999999,0
"14495",0,0,0,0,0,0,0,0,0,1,0,0,2,43,"GB-GBN",5,3,15,999999999,0
"14496",0,0,0,0,0,0,0,0,1,0,0,0,2,45,"GB-GBN",NA,2,1,999999999,1
"14497",0,0,0,0,0,0,0,0,0,1,0,0,2,64,"GB-GBN",NA,2,4,999999999,0
"14498",0,1,1,0,0,1,0,0,0,0,0,0,2,35,"GB-GBN",5,2,13,999999999,3
"14499",0,0,0,0,0,0,0,0,0,1,0,0,1,76,"GB-GBN",4,2,4,999999999,0
"14500",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"GB-GBN",5,2,4,999999999,0
"14501",0,0,0,0,0,0,0,0,0,1,0,0,1,31,"GB-GBN",6,2,8,999999999,0
"14502",0,0,0,0,0,0,0,0,0,1,0,0,2,74,"GB-GBN",5,1,4,999999999,0
"14503",0,0,0,0,0,0,0,0,0,1,0,0,2,26,"GB-GBN",5,1,10,999999999,0
"14504",0,0,0,0,0,0,0,0,0,1,0,0,1,82,"GB-GBN",NA,1,4,999999999,0
"14505",0,0,0,0,0,0,0,0,0,1,0,0,1,40,"GB-GBN",5,1,12,999999999,0
"14506",1,0,1,0,1,0,0,0,0,0,0,0,1,21,"GB-GBN",5,1,14,999999999,3
"14507",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"GB-GBN",NA,2,4,999999999,0
"14508",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"GB-GBN",7,2,12,999999999,0
"14509",0,0,0,0,0,0,0,0,0,1,0,0,2,71,"GB-GBN",NA,1,15,999999999,0
"14510",1,1,1,0,1,0,0,0,0,0,0,0,1,63,"GB-GBN",5,1,18,999999999,4
"14511",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"GB-GBN",7,2,12,999999999,0
"14512",0,0,0,0,0,0,0,0,0,1,0,0,1,30,"GB-GBN",2,1,8,999999999,0
"14513",0,0,0,0,0,0,0,0,0,1,0,0,1,82,"GB-GBN",5,2,4,999999999,0
"14514",0,0,0,0,0,0,0,0,0,1,0,0,2,56,"GB-GBN",6,2,13,999999999,0
"14515",0,0,0,0,0,0,0,0,0,1,0,0,1,33,"GB-GBN",5,2,12,999999999,0
"14516",0,0,0,0,0,0,0,0,0,1,0,0,2,87,"GB-GBN",5,2,4,999999999,0
"14517",0,0,0,0,0,0,0,0,0,1,0,0,2,28,"GB-GBN",9,2,13,999999999,0
"14518",0,0,0,0,0,0,0,0,0,0,1,0,1,72,"GB-GBN",1,2,14,999999999,0
"14519",0,0,0,0,0,0,0,0,0,0,0,1,2,30,"GB-GBN",1,2,1,999999999,0
"14520",0,0,0,0,0,0,0,0,0,1,0,0,1,20,"GB-GBN",10,2,2,999999999,0
"14521",0,0,0,1,0,0,0,0,0,0,0,0,2,17,"GB-GBN",8,2,2,999999999,1
"14522",0,1,0,0,0,0,0,0,0,0,0,0,1,66,"GB-GBN",7,3,4,999999999,1
"14523",0,1,0,0,1,0,0,0,0,0,0,0,1,80,"GB-GBN",7,3,4,999999999,2
"14524",0,0,0,0,0,0,0,0,0,0,0,1,2,88,"GB-GBN",4,3,4,999999999,0
"14525",0,0,0,0,0,0,0,0,0,1,0,0,2,71,"GB-GBN",5,3,12,999999999,0
"14526",0,0,0,0,0,0,0,0,0,0,0,1,2,48,"GB-GBN",NA,3,13,999999999,0
"14527",0,0,0,0,0,0,0,0,0,0,0,1,2,61,"GB-GBN",NA,3,15,999999999,0
"14528",1,1,1,0,1,0,1,0,0,0,0,0,2,71,"GB-GBN",NA,2,4,999999999,5
"14529",0,0,0,0,0,0,0,0,0,1,0,0,2,17,"GB-GBN",6,1,2,999999999,0
"14530",0,0,0,0,0,0,0,0,0,1,0,0,2,71,"GB-GBN",5,2,4,999999999,0
"14531",0,0,0,0,0,0,0,0,0,0,0,1,1,81,"GB-GBN",10,1,4,999999999,0
"14532",0,0,0,0,0,0,0,0,0,1,0,0,1,89,"GB-GBN",5,1,4,999999999,0
"14533",0,0,0,0,0,0,0,0,0,0,0,1,2,78,"GB-GBN",5,1,4,999999999,0
"14534",0,1,0,0,0,0,0,1,1,0,0,0,2,24,"GB-GBN",3,1,18,999999999,3
"14535",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"GB-GBN",5,3,8,999999999,0
"14536",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"GB-GBN",2,3,10,999999999,0
"14537",0,0,0,1,0,0,0,0,0,0,0,0,1,30,"GB-GBN",7,3,7,999999999,1
"14538",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"GB-GBN",2,3,7,999999999,0
"14539",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"GB-GBN",3,3,13,999999999,0
"14540",0,0,0,0,0,0,0,0,0,0,0,1,2,52,"GB-GBN",NA,3,3,999999999,0
"14541",0,0,0,0,0,0,0,0,0,1,0,0,2,35,"GB-GBN",NA,3,12,999999999,0
"14542",0,1,0,0,0,0,0,0,0,0,0,0,1,54,"GB-GBN",9,3,8,999999999,1
"14543",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"GB-GBN",2,1,12,999999999,0
"14544",0,0,0,0,0,0,0,0,0,1,0,0,1,43,"GB-GBN",5,1,3,999999999,0
"14545",0,0,0,0,0,0,0,0,0,0,0,1,2,73,"GB-GBN",NA,1,4,999999999,0
"14546",0,0,0,0,0,0,0,0,0,1,0,0,2,91,"GB-GBN",NA,1,4,999999999,0
"14547",0,1,0,1,1,1,0,0,0,0,0,0,2,86,"GB-GBN",5,3,4,999999999,4
"14548",0,0,0,0,0,0,0,0,0,0,0,1,2,58,"GB-GBN",NA,3,3,999999999,0
"14549",0,0,0,0,0,0,0,0,0,1,0,0,1,44,"GB-GBN",7,3,10,999999999,0
"14550",0,0,0,0,0,0,0,0,0,1,0,0,1,26,"GB-GBN",7,3,10,999999999,0
"14551",0,0,0,0,0,0,0,0,0,1,0,0,2,76,"GB-GBN",6,2,4,999999999,0
"14552",0,0,0,0,0,0,0,0,0,1,0,0,1,59,"GB-GBN",6,2,3,999999999,0
"14553",0,0,0,0,0,0,0,0,0,1,0,0,1,77,"GB-GBN",3,2,4,999999999,0
"14554",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"GB-GBN",5,2,12,999999999,0
"14555",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"GB-GBN",8,1,4,999999999,0
"14556",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"GB-GBN",7,1,14,999999999,0
"14557",0,0,0,0,0,0,0,0,0,1,0,0,2,54,"GB-GBN",1,1,7,999999999,0
"14558",0,0,0,0,0,0,0,0,0,1,0,0,2,29,"GB-GBN",NA,1,15,999999999,0
"14559",0,0,0,0,0,0,0,0,0,1,0,0,2,76,"GB-GBN",4,3,4,999999999,0
"14560",0,0,0,0,0,0,0,0,0,1,0,0,1,19,"GB-GBN",2,3,2,999999999,0
"14561",0,0,0,0,0,0,0,0,0,1,0,0,2,79,"GB-GBN",NA,1,4,999999999,0
"14562",0,0,0,0,0,0,0,0,1,0,0,0,1,79,"GB-GBN",10,2,4,999999999,1
"14563",0,1,0,0,0,0,0,0,0,0,0,0,2,70,"GB-GBN",NA,2,4,999999999,1
"14564",0,0,0,0,0,0,0,0,0,1,0,0,1,31,"GB-GBN",NA,2,17,999999999,0
"14565",0,0,0,0,0,0,0,0,0,1,0,0,2,53,"GB-GBN",NA,2,3,999999999,0
"14566",0,0,0,0,0,0,0,0,0,1,0,0,2,39,"GB-GBN",NA,2,1,999999999,0
